"CAPITULO","GRUPO","CATEGORIA","SUBCATEGORIA","DESCRIP"
"16",P10-P15,P11,P111,"Otras lesiones especificadas del encéfalo, debidas a traumatismo del nacimiento (P111)"
"16",P10-P15,P11,P112,"Lesión no especificada del encéfalo, debida a traumatismo del nacimiento (P112)"
"16",P10-P15,P11,P113,Traumatismo del nacimiento en el nervio facial (P113)
"16",P10-P15,P11,P114,Traumatismo del nacimiento en otros nervios craneales (P114)
"16",P10-P15,P11,P115,Traumatismo del nacimiento en la columna vertebral y en la médula espinal (P115)
"16",P10-P15,P11,P119,"Traumatismo del nacimiento en el sistema nervioso central, no especificado (P119)"
"16",P10-P15,P12,P120,Cefalohematoma debido a traumatismo del nacimiento (P120)
"16",P10-P15,P12,P121,Caput succedaneum debido a traumatismo del nacimiento (P121)
"16",P10-P15,P12,P122,Hemorragia epicraneal subaponeurótica debida a traumatismo del nacimiento (P122)
"16",P10-P15,P12,P123,Equimosis del cuero cabelludo debida a traumatismo del nacimiento (P123)
"16",P10-P15,P12,P124,Traumatismo en el cuero cabelludo del recién nacido por monitoreo fetal (P124)
"16",P10-P15,P12,P128,Otros traumatismos del nacimiento en el cuero cabelludo (P128)
"16",P10-P15,P12,P129,"Traumatismo del nacimiento en el cuero cabelludo, no especificado (P129)"
"16",P10-P15,P13,P130,Fractura del cráneo debida a traumatismo del nacimiento (P130)
"16",P10-P15,P13,P131,Otros traumatismos del cráneo durante el nacimiento (P131)
"16",P10-P15,P13,P132,Traumatismo del fémur durante el nacimiento (P132)
"16",P10-P15,P13,P133,Traumatismo de otros huesos largos durante el nacimiento (P133)
"16",P10-P15,P13,P134,Fractura de la clavícula debida a traumatismo del nacimiento (P134)
"16",P10-P15,P13,P138,Traumatismo del nacimiento en otras partes del esqueleto (P138)
"16",P10-P15,P13,P139,Traumatismo no especificado del esqueleto durante el nacimiento (P139)
"16",P10-P15,P14,P140,Parálisis de Erb debida a traumatismo del nacimiento (P140)
"16",P10-P15,P14,P141,Parálisis de Klumpke debida a traumatismo del nacimiento (P141)
"16",P10-P15,P14,P142,Parálisis del nervio frénico debida a traumatismo del nacimiento (P142)
"16",P10-P15,P14,P143,Otro traumatismo del plexo braquial durante el nacimiento (P143)
"16",P10-P15,P14,P148,Traumatismo durante el nacimiento en otras partes del sistema nervioso periférico (P148)
"16",P10-P15,P14,P149,Traumatismo no especificado del sistema nervioso periférico durante el nacimiento (P149)
"16",P10-P15,P15,P150,Lesión del hígado durante el nacimiento (P150)
"16",P10-P15,P15,P151,Lesión del bazo durante el nacimiento (P151)
"16",P10-P15,P15,P152,Traumatismo del músculo esternocleidomastoideo durante el nacimiento (P152)
"16",P10-P15,P15,P153,Traumatismo ocular durante el nacimiento (P153)
"16",P10-P15,P15,P154,Traumatismo facial durante el nacimiento (P154)
"16",P10-P15,P15,P155,Traumatismo de los genitales externos durante el nacimiento (P155)
"16",P10-P15,P15,P156,Necrosis grasa subcutánea debida a traumatismo del nacimiento (P156)
"16",P10-P15,P15,P158,"Otros traumatismos especificados, durante el nacimiento (P158)"
"16",P10-P15,P15,P159,"Traumatismo no especificado, durante el nacimiento (P159)"
"16",P20-P29,P20,P200,Hipoxia intrauterina notada por primera vez antes del inicio del trabajo de parto (P200)
"16",P20-P29,P20,P201,Hipoxia intrauterina notada por primera vez durante el trabajo de parto y el parto (P201)
"16",P20-P29,P20,P209,"Hipoxia intrauterina, no especificada (P209)"
"16",P20-P29,P21,P210,"Asfixia del nacimiento, severa (P210)"
"16",P20-P29,P21,P211,"Asfixia del nacimiento, leve y moderada (P211)"
"16",P20-P29,P21,P219,"Asfixia del nacimiento, no especificada (P219)"
"16",P20-P29,P22,P220,Síndrome de dificultad respiratoria del recién nacido (P220)
"16",P20-P29,P22,P221,Taquipnea transitoria del recién nacido (P221)
"16",P20-P29,P22,P228,Otras dificultades respiratorias del recién nacido (P228)
"16",P20-P29,P22,P229,"Dificultad respiratoria del recién nacido, no especificada (P229)"
"16",P20-P29,P23,P230,Neumonía congénita debida a agente viral (P230)
"16",P20-P29,P23,P231,Neumonía congénita debida a chlamydia (P231)
"16",P20-P29,P23,P232,Neumonía congénita debida a estafilococos (P232)
"16",P20-P29,P23,P233,Neumonía congénita debida a estreptococos del grupo B (P233)
"16",P20-P29,P23,P234,Neumonía congénita debida a Escherichia coli (P234)
"16",P20-P29,P23,P235,Neumonía congénita debida a Pseudomonas (P235)
"16",P20-P29,P23,P236,Neumonía congénita debida a otros agentes bacterianos (P236)
"16",P20-P29,P23,P238,Neumonía congénita debida a otros organismos (P238)
"16",P20-P29,P23,P239,"Neumonía congénita, organismo no especificado (P239)"
"16",P20-P29,P24,P240,Aspiración neonatal de meconio (P240)
"16",P20-P29,P24,P241,Aspiración neonatal de líquido amniótico y de moco (P241)
"16",P20-P29,P24,P242,Aspiración neonatal de sangre (P242)
"16",P20-P29,P24,P243,Aspiración neonatal de leche y alimento regurgitado (P243)
"16",P20-P29,P24,P248,Otros síndromes de aspiración neonatal (P248)
"16",P20-P29,P24,P249,"Síndrome de aspiración neonatal, sin otra especificación (P249)"
"16",P20-P29,P25,P250,Enfisema intersticial originado en el período perinatal (P250)
"16",P20-P29,P25,P251,Neumotórax originado en el período perinatal (P251)
"16",P20-P29,P25,P252,Neumomediastino originado en el período perinatal (P252)
"16",P20-P29,P25,P253,Neumopericardio originado en el período perinatal (P253)
"16",P20-P29,P25,P258,"Otras afecciones relacionadas con el enfisema intersticial, originadas en el período perinatal (P258)"
"16",P20-P29,P26,P260,Hemorragia traqueobronquial originada en el período perinatal (P260)
"16",P20-P29,P26,P261,Hemorragia pulmonar masiva originada en el período perinatal (P261)
"16",P20-P29,P26,P268,Otras Hemorragias pulmonares originadas en el período perinatal (P268)
"16",P20-P29,P26,P269,"Hemorragia pulmonar no especificada, originada en el período perinatal (P269)"
"16",P20-P29,P27,P270,Síndrome de Wilson-Mikity (P270)
"16",P20-P29,P27,P271,Displasia broncopulmonar originada en el período perinatal (P271)
"16",P20-P29,P27,P278,Otras enfermedades respiratorias crónicas originadas en el período perinatal (P278)
"16",P20-P29,P27,P279,Enfermedad respiratoria crónica no especificada originada en el período perinatal (P279)
"16",P20-P29,P28,P280,Atelectasia primaria del recién nacido (P280)
"16",P20-P29,P28,P281,Otras atelectasias del recién nacido y las no especificadas (P281)
"16",P20-P29,P28,P282,Ataque ciánotico del recién nacido (P282)
"16",P20-P29,P28,P283,Apnea primaria del sueño del recién nacido (P283)
"16",P20-P29,P28,P284,Otras apneas del recién nacido (P284)
"16",P20-P29,P28,P285,Insuficiencia respiratoria del recién nacido (P285)
"16",P20-P29,P28,P288,Otros problemas respiratorios especificados del recién nacido (P288)
"16",P20-P29,P28,P289,Afección respiratoria no especificada del recién nacido (P289)
"16",P20-P29,P29,P290,Insuficiencia cardíaca neonatal (P290)
"16",P20-P29,P29,P291,Disritmia cardíaca neonatal (P291)
"16",P20-P29,P29,P292,Hipertensión neonatal (P292)
"16",P20-P29,P29,P293,Persistencia de la circulación fetal (P293)
"16",P20-P29,P29,P294,Isquemia miocárdica transitoria del recién nacido (P294)
"16",P20-P29,P29,P298,Otros trastornos cardiovasculares originados en el período perinatal (P298)
"16",P20-P29,P29,P299,"Trastorno cardiovascular no especificado, originado en el período perinatal (P299)"
"16",P35-P39,P35,P350,Síndrome de rubéola congénita (P350)
"16",P35-P39,P35,P351,Infección citomegalovírica congénita (P351)
"16",P35-P39,P35,P352,Infecciones congénitas por virus del herpes simple (P352)
"16",P35-P39,P35,P353,Hepatitis viral congénita (P353)
"16",P35-P39,P35,P358,Otras enfermedades virales congénitas (P358)
"16",P35-P39,P35,P359,"Enfermedad viral congénita, sin otra especificación (P359)"
"16",P35-P39,P36,P360,Sepsis del recién nacido debida a estreptococo del grupo B (P360)
"16",P35-P39,P36,P361,Sepsis del recién nacido debida a otros estreptococos y a los no especificados (P361)
"16",P35-P39,P36,P362,Sepsis del recién nacido debida a Staphylococcus aureus (P362)
"16",P35-P39,P36,P363,Sepsis del recién nacido debida a otros estafilococos y a los no especificados (P363)
"16",P35-P39,P36,P364,Sepsis del recién nacido debida a Escherichia coli (P364)
"16",P35-P39,P36,P365,Sepsis del recién nacido debida a anaerobios (P365)
"16",P35-P39,P36,P368,Sepsis del recién nacido debida a otras bacterias (P368)
"16",P35-P39,P36,P369,"Sepsis bacteriana del recién nacido, no especificada (P369)"
"16",P35-P39,P37,P370,Tuberculosis congénita (P370)
"16",P35-P39,P37,P371,Toxoplasmosis congénita (P371)
"16",P35-P39,P37,P372,Listeriosis congénita (diseminada) (P372)
"16",P35-P39,P37,P373,Paludismo congénito por Plasmodium falciparum (P373)
"16",P35-P39,P37,P374,Otros paludismos congénitos (P374)
"16",P35-P39,P37,P375,Candidiasis neonatal (P375)
"16",P35-P39,P37,P378,Otras enfermedades neonatales infecciosas o parasitarias especificadas (P378)
"16",P35-P39,P37,P379,"Enfermedad infecciosa y parasitaria congénita, no especificada (P379)"
"16",P35-P39,P38,P38X,Onfalitis del recién nacido con o sin hemorragia leve (P38X)
"16",P35-P39,P39,P390,Mastitis infecciosa neonatal (P390)
"16",P35-P39,P39,P391,Conjuntivitis y dacriocistitis neonatales (P391)
"16",P35-P39,P39,P392,"Infección intraamniótica del feto, no clasificada en otra parte (P392)"
"16",P35-P39,P39,P393,Infección neonatal de las vías urinarias (P393)
"16",P35-P39,P39,P394,Infección cutánea neonatal (P394)
"16",P35-P39,P39,P398,Otras infecciones especificadas propias del período perinatal (P398)
"16",P35-P39,P39,P399,"Infección propia del período perinatal, no especificada (P399)"
"16",P50-P61,P50,P500,Pérdida de sangre fetal por vasa previa (P500)
"16",P50-P61,P50,P501,Pérdida de sangre fetal por ruptura del cordón umbilical (P501)
"16",P50-P61,P50,P502,Pérdida de sangre fetal por la placenta (P502)
"16",P50-P61,P50,P503,Hemorragia fetal hacia el otro gemelo (P503)
"16",P50-P61,P50,P504,Hemorragia fetal hacia la circulación materna (P504)
"16",P50-P61,P50,P505,Pérdida de sangre fetal por el corte del cordón umbilical en el otro gemelo (P505)
"16",P50-P61,P50,P508,Otras pérdidas de sangre fetal (P508)
"16",P50-P61,P50,P509,"Pérdida de sangre fetal, no especificada (P509)"
"16",P50-P61,P51,P510,Hemorragia umbilical masiva del recién nacido (P510)
"16",P50-P61,P51,P518,Otras hemorragias umbilicales del recién nacido (P518)
"16",P50-P61,P51,P519,"Hemorragia umbilical del recién nacido, sin otra especificación (P519)"
"16",P50-P61,P52,P520,"Hemorragia intraventricular (no traumática) grado 1, del feto y del recién nacido (P520)"
"16",P50-P61,P52,P521,"Hemorragia intraventricular (no traumática) grado 2, del feto y del recién nacido (P521)"
"16",P50-P61,P52,P522,"Hemorragia intraventricular (no traumática) grado 3, del feto y del recién nacido (P522)"
"16",P50-P61,P52,P523,"Hemorragia intraventricular (no traumática) del feto y del recién nacido, sin otra especificación (P523)"
"16",P50-P61,P52,P524,Hemorragia intracerebral (no traumática) del feto y del recién nacido (P524)
"16",P50-P61,P52,P525,Hemorragia subaracnoidea (no traumática) del feto y del recién nacido (P525)
"16",P50-P61,P52,P526,Hemorragia cerebelosa y de la fosa posterior (no traumática) del feto y del recién nacido (P526)
"16",P50-P61,P52,P528,Otras hemorragias intracraneales (no traumáticas) del feto y del recién nacido (P528)
"16",P50-P61,P52,P529,"Hemorragia intracraneal (no traumática) del feto y del recién nacido, sin otra especificación (P529)"
"16",P50-P61,P53,P53X,Enfermedad hemorrágica del feto y del recién nacido (P53X)
"16",P50-P61,P54,P540,Hematemesis neonatal (P540)
"16",P50-P61,P54,P541,Melena neonatal (P541)
"16",P50-P61,P54,P542,Hemorragia rectal neonatal (P542)
"16",P50-P61,P54,P543,Otras hemorragias gastrointestinales neonatales (P543)
"16",P50-P61,P54,P544,Hemorragia suprarrenal neonatal (P544)
"16",P50-P61,P54,P545,Hemorragia cutánea neonatal (P545)
"16",P50-P61,P54,P546,Hemorragia vaginal neonatal (P546)
"16",P50-P61,P54,P548,Otras hemorragias fetales y neonatales especificadas (P548)
"16",P50-P61,P54,P549,"Hemorragia neonatal, no especificada (P549)"
"16",P50-P61,P55,P550,Incompatibilidad Rh del feto y del recién nacido (P550)
"16",P50-P61,P55,P551,Incompatibilidad Abo del feto y del recién nacido (P551)
"16",P50-P61,P55,P558,Otras enfermedades hemolíticas del feto y del recién nacido (P558)
"16",P50-P61,P55,P559,"Enfermedad hemolítica del feto y del recién nacido, no especificada (P559)"
"16",P50-P61,P56,P560,Hidropesía fetal debida a incompatibilidad (P560)
"16",P50-P61,P56,P569,Hidropesía fetal debida a otras enfermedades hemolíticas especificadas y a las no especificadas (P569)
"16",P50-P61,P57,P570,Kernicterus debido a incompatibilidad (P570)
"16",P50-P61,P57,P578,Kernicterus debido a otras causas especificadas (P578)
"16",P50-P61,P57,P579,"Kernicterus, no especificado (P579)"
"16",P50-P61,P58,P580,Ictericia neonatal debida a contusión (P580)
"16",P50-P61,P58,P581,Ictericia neonatal debida a hemorragia (P581)
"16",P50-P61,P58,P582,Ictericia neonatal debida a infección (P582)
"16",P50-P61,P58,P583,Ictericia neonatal debida a policitemia (P583)
"16",P50-P61,P58,P584,Ictericia neonatal debida a drogas o toxinas transmitidas por la madre o administradas al recién nacido (P584)
"16",P50-P61,P58,P585,Ictericia neonatal debida a deglución de sangre materna (P585)
"16",P50-P61,P58,P588,Ictericia neonatal debida a otras hemólisis excesivas especificadas (P588)
"16",P50-P61,P58,P589,"Ictericia neonatal debida a hemólisis excesiva, sin otra especificación (P589)"
"16",P50-P61,P59,P590,Ictericia neonatal asociada con el parto antes de término (P590)
"16",P50-P61,P59,P591,Síndrome de la bilis espesa (P591)
"16",P50-P61,P59,P592,Ictericia neonatal debida a otra lesión hepática especificada o no (P592)
"16",P50-P61,P59,P593,Ictericia neonatal por inhibidor de la leche materna (P593)
"16",P50-P61,P59,P598,Ictericia neonatal por otras causas especificadas (P598)
"16",P50-P61,P59,P599,"Ictericia neonatal, no especificada (P599)"
"16",P50-P61,P60,P60X,Coagulación intravascular diseminada en el feto y el recién nacido (P60X)
"16",P50-P61,P61,P610,Trombocitopenia neonatal transitoria (P610)
"16",P50-P61,P61,P611,Policitemia neonatal (P611)
"16",P50-P61,P61,P612,Anemia de la prematuridad (P612)
"16",P50-P61,P61,P613,Anemia congénita debida a pérdida de sangre fetal (P613)
"16",P50-P61,P61,P614,"Otras anemias congénitas, no clasificadas en otra parte (P614)"
"16",P50-P61,P61,P615,Neutropenia neonatal transitoria (P615)
"16",P50-P61,P61,P616,Otros trastornos neonatales transitorios de la coagulación (P616)
"16",P50-P61,P61,P618,Otros trastornos hematológicos perinatales especificados (P618)
"16",P50-P61,P61,P619,"Trastorno hematólogico perinatal, no especificado (P619)"
"16",P70-P74,P70,P700,Síndrome del recién nacido de madre con diabetes gestacional (P700)
"16",P70-P74,P70,P701,Síndrome del recién nacido de madre diabética (P701)
"16",P70-P74,P70,P702,Diabetes mellitus neonatal (P702)
"16",P70-P74,P70,P703,Hipoglicemia neonatal yatrogénica (P703)
"16",P70-P74,P70,P704,Otras hipoglicemias neonatales (P704)
"16",P70-P74,P70,P708,Otros trastornos transitorios del metabolismo de los carbohidratos en el feto y el recién nacido (P708)
"16",P70-P74,P70,P709,Trastorno transitorio no especificado del metabolismo de los carbohidratos en el feto y el recién nacido (P709)
"16",P70-P74,P71,P710,Hipocalcemia del recién nacido debida a la leche de vaca (P710)
"16",P70-P74,P71,P711,Otra hipocalcemia neonatal (P711)
"16",P70-P74,P71,P712,Hipomagnesemia neonatal (P712)
"16",P70-P74,P71,P713,Tetania neonatal sin mención de deficiencia de calcio o de magnesio (P713)
"16",P70-P74,P71,P714,Hipoparatiroidismo neonatal transitorio (P714)
"16",P70-P74,P71,P718,Otros trastornos neonatales transitorios del metabolismo del calcio y del magnesio (P718)
"16",P70-P74,P71,P719,Trastorno neonatal transitorio no especificado del metabolismo del calcio y del magnesio (P719)
"16",P70-P74,P72,P720,"Bocio neonatal, no clasificado en otra parte (P720)"
"16",P70-P74,P72,P721,Hipertiroidismo neonatal transitorio (P721)
"16",P70-P74,P72,P722,"Otros trastornos neonatales transitorios de la función tiroidea, no clasificados en otra parte (P722)"
"16",P70-P74,P72,P728,Otros trastornos endocrinos neonatales transitorios especificados (P728)
